종목명,종목코드,구분1,구분2,단위,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,자본잉여금,이익잉여금,기타자본항목,자본총계,매출액,영업이익,당기순이익
우양,103840,제 28기 반기 [2019],K-IFRS,-,40527777577.0,62740006221.0,103267783798.0,63815096922.0,19972766642.0,83787863564.0,1000000000.0,1234639380.0,17257273251.0,-11992397.0,19479920234.0,56362235234.0,3217599059.0,1758582166.0
노터스,278650,제 8기 반기 [2019],K-IFRS,-,18634444072.0,31719440469.0,50353884541.0,11018310275.0,13061443081.0,24079753356.0,645609200.0,6792348375.0,16461512493.0,2374661117.0,26274131185.0,20185119755.0,2785586994.0,3254546760.0
센트랄모텍,308170,제 26기 반기 [2019],K-IFRS,-,72593397278.0,158180932824.0,230774330102.0,87362292731.0,58601068402.0,145963361133.0,3150000000.0,0.0,66797430521.0,14863538448.0,84810968969.0,152901508105.0,7279735149.0,4008050916.0
엔에이치프라임리츠,338100,제 1기 [2019.09.30],K-IFRS,-,24664150953.0,0.0,24664150953.0,26585378.0,0.0,26585378.0,750000000.0,3914000000.0,-26434425.0,20000000000.0,24637565575.0,0.0,-26589778.0,-26434425.0
코리아센터,290510,제 20기 반기 [2019],K-IFRS,-,79949643680.0,218779405809.0,298729049489.0,92912750686.0,53450207837.0,146362958523.0,2218616600.0,87422379847.0,48008855066.0,14716239453.0,152366090966.0,121992208671.0,4217260505.0,2492501109.0
리메드,302550,제 17기 3분기 [2019],K-IFRS,-,11100322964.0,14188133652.0,25288456616.0,2625702592.0,7994477298.0,10620179890.0,2602478000.0,13813946165.0,-2746735171.0,998587732.0,14668276726.0,11163399101.0,2115785019.0,2597999611.0
태웅로직스,124560,제 24기 반기 [2019],K-IFRS,-,67835495741.0,12633033365.0,80468529106.0,53070188627.0,411603068.0,53481791695.0,1500000000.0,628094153.0,26859852052.0,-2001208794.0,26986737411.0,155888340803.0,10032649367.0,6782338066.0
제이엘케이인스펙션,322510,제 6기 3분기 [2019],K-IFRS,-,21083839055.0,1706248497.0,22790087552.0,710930540.0,2133847117.0,2844777657.0,1283486200.0,40418545302.0,-23200006378.0,1443284771.0,19945309895.0,115892489.0,-7749966319.0,-7658330535.0
아톤,158430,제 21기 반기 [2019],K-IFRS,-,17852539370.0,10462026170.0,28314565540.0,4751349930.0,9580643579.0,14331993509.0,1435500000.0,1421593195.0,10473073018.0,652405818.0,13982572031.0,17667710668.0,2934995872.0,2741202038.0
롯데리츠,330590,제 1기 [2019],K-IFRS,-,8891825171.0,447953545368.0,456845370539.0,4076065604.0,21561764188.0,25637829792.0,42992221000.0,386696416014.0,1518903733.0,0.0,431207540747.0,2003961941.0,1549009927.0,1518903733.0
팜스빌,318010,제 20기 반기 [2019],K-IFRS,-,22381111950.0,14895750845.0,37276862795.0,5291288450.0,2110626029.0,7401914479.0,3150000000.0,1262580613.0,25347724373.0,114643330.0,29874948316.0,12179211736.0,2532848359.0,3240913307.0
라온피플,300120,제 10기 반기 [2019],K-IFRS,-,31858476409.0,2807392082.0,34665868491.0,3126633618.0,886630737.0,4013264355.0,4047100000.0,5758855396.0,19324819061.0,1521829679.0,30652604136.0,15603637419.0,4056476546.0,4524761655.0
엔바이오니아,317870,제 19기 반기 [2019],K-IFRS,-,12290535821.0,10654474128.0,22945009949.0,4231262821.0,6683475492.0,10914738313.0,3141127500.0,13747231525.0,-5315940809.0,457853420.0,12030271636.0,5214487547.0,1108111764.0,534987151.0
케이엔제이,272110,제 15기 반기 [2019],K-IFRS,-,18712603805.0,27358592258.0,46071196063.0,27607467691.0,7991226735.0,35598694426.0,2480506500.0,6555221828.0,1905399459.0,-468626150.0,10472501637.0,38285948677.0,3254586252.0,3400683377.0
미디어젠,279600,제 20기 반기 [2019],K-IFRS,-,8202681038.0,8016164324.0,16218845362.0,2923040496.0,5623577404.0,8546617900.0,1840190500.0,9809974326.0,-3987277414.0,9340050.0,7672227462.0,5955863185.0,-1176422327.0,-1067555464.0
캐리소프트,317530,제 6기 반기 [2019],K-IFRS,KRW (원),3991749377.0,11749472179.0,15741221556.0,3546495170.0,9176423431.0,12722918601.0,2411950000.0,2693108430.0,-1454594027.0,-632161448.0,3018302955.0,5334067169.0,89362250.0,-73307635.0
티라유텍,322180,제 14기 반기 [2019],K-IFRS,-,13923117378.0,9482183272.0,23405300650.0,5786379079.0,2708733086.0,8495112165.0,427500000.0,7417838857.0,7057152884.0,7696744.0,14910188485.0,14807378066.0,1707427033.0,1478830813.0
지누스,013890,제 41기 반기 [2019],K-IFRS,-,385887640595.0,208271517965.0,594159158560.0,291669941857.0,85126919853.0,376796861710.0,6224570000.0,0.0,211439405663.0,-301678813.0,217362296850.0,338460162367.0,42247308222.0,32618625149.0
자이에스앤디,317400,제 20기 반기 [2019],K-IFRS,-,109575573334.0,103222316525.0,212797889859.0,71938295165.0,46915763829.0,118854058994.0,17982520000.0,44118967718.0,31842343147.0,0.0,93943830865.0,133320542676.0,7761543704.0,5764961170.0
아이티엠반도체,084850,제 20기 반기 [2019],K-IFRS,KRW (원),125163120604.0,179046459972.0,304209580576.0,156963561764.0,31423129610.0,188386691374.0,9087282500.0,95731950837.0,9984729022.0,1018926843.0,115822889202.0,127615934216.0,15565328718.0,9290154499.0
라파스,214260,제 14기 반기 [2019],K-IFRS,-,14121014674.0,22284594463.0,36405609137.0,4891354464.0,8722541055.0,13613895519.0,3436508000.0,22809805695.0,-3390267180.0,-64332897.0,22791713618.0,9199702711.0,482219719.0,825907099.0
한화시스템,272210,제 20기 반기 [2019],K-IFRS,-,1224084911439.0,861262342225.0,2085347253664.0,1044325966862.0,199345126774.0,1243671093636.0,510335620000.0,269144991928.0,62250981718.0,-55433618.0,841676160028.0,654697833562.0,35170702467.0,36497790330.0
제테마,216080,제 11기 반기 [2019],K-IFRS,-,16610761881.0,39363432424.0,55974194305.0,41206973055.0,9436858432.0,50643831487.0,3237039500.0,27345630481.0,-27028829691.0,1776522528.0,5330362818.0,6356016501.0,-4309768802.0,-6961077219.0
에스제이그룹,306040,제 12기 반기 [2019],K-IFRS,-,36398659308.0,11902105957.0,48300765265.0,14561668961.0,3683959421.0,18245628382.0,1225000000.0,14268083099.0,14591759761.0,-29705977.0,30055136883.0,52520076245.0,6708888261.0,5389815988.0
올리패스,244460,제 14기 반기 [2019],K-IFRS,-,19668783179.0,14264253454.0,33933036633.0,17924441025.0,36127097624.0,54051538649.0,6577369000.0,86805213717.0,-113915675687.0,414590954.0,-20118502016.0,512908833.0,-9678782316.0,-9037530266.0
녹십자웰빙,234690,제 16기 반기 [2019],K-IFRS,-,27468345952.0,17554809017.0,45023154969.0,10795290598.0,2658126861.0,13453417459.0,6581890000.0,7012614026.0,18365226612.0,-389993128.0,31569737510.0,32678698045.0,5196088589.0,3767943172.0
아톤,158430,제 21기 반기 [2019],K-IFRS,-,17852539370.0,10462026170.0,28314565540.0,4751349930.0,9580643579.0,14331993509.0,1435500000.0,1421593195.0,10473073018.0,652405818.0,13982572031.0,17667710668.0,2934995872.0,2741202038.0
롯데리츠,330590,제 1기 [2019],K-IFRS,-,8891825171.0,447953545368.0,456845370539.0,4076065604.0,21561764188.0,25637829792.0,42992221000.0,386696416014.0,1518903733.0,0.0,431207540747.0,2003961941.0,1549009927.0,1518903733.0
나노브릭,286750,제 13기 1분기 [2019],K-IFRS,-,4574712110.0,13194250458.0,17768962568.0,7029124663.0,4739847824.0,11768972487.0,3990423000.0,0.0,-20900129986.0,22909697067.0,5999990081.0,1563320811.0,-298619714.0,-551353098.0
마니커에프앤지,195500,제 16기 1분기 [2019],K-IFRS,KRW (천원),28629158.0,27609373.0,56238531.0,24468962.0,7525155.0,31994117.0,3850000.0,8220216.0,11116340.0,1057858.0,24244414.0,22811185.0,1015645.0,689868.0
네오크레마,311390,제 13기 1분기 [2019],K-IFRS,-,15810515139.0,18136720357.0,33947235496.0,6785652160.0,2477450249.0,9263102409.0,2829750000.0,9539195529.0,12189167835.0,126019723.0,24684133087.0,4030128738.0,277537886.0,258621099.0
한독크린텍,256150,제 17기 반기 [2019],K-IFRS,-,13224605333.0,15655503340.0,28880108673.0,9265803669.0,1062072543.0,10327876212.0,1650000000.0,247632193.0,18655603763.0,-2001003495.0,18552232461.0,23181928558.0,2832493846.0,2563208910.0
라닉스,317120,제17기 반기 [2018],K-IFRS,KRW (원),9199370588.0,2107141619.0,11306512207.0,1611143800.0,1311870502.0,2923014302.0,3970670000.0,0.0,4412709052.0,118853.0,8383497905.0,4200487967.0,303613009.0,272994941.0
올리패스,244460,제 14기 반기 [2019],K-IFRS,-,19668783179.0,14264253454.0,33933036633.0,17924441025.0,36127097624.0,54051538649.0,6577369000.0,86805213717.0,-113915675687.0,414590954.0,-20118502016.0,512908833.0,-9678782316.0,-9037530266.0
플리토,300080,제 8기 1분기 [2019],K-IFRS,-,2902950608.0,451213254.0,3354163862.0,777516261.0,372608317.0,1150124578.0,2065675000.0,16142900517.0,-16087918351.0,83382118.0,2204039284.0,376806989.0,-734338772.0,-999705192.0
에이스토리,241840,제 16기 1분기 [2019],K-IFRS,-,10803134230.0,8719415361.0,19522549591.0,4114015608.0,1306792348.0,5420807956.0,3696070000.0,6145294888.0,4252312334.0,8064413.0,14101741635.0,12755797290.0,987154886.0,1367143448.0
대모엔지니어링,317850,제 31기 1분기 [2019],K-IFRS,-,37081103396.0,30932031156.0,68013134552.0,22723834278.0,11173114946.0,33896949224.0,3279960000.0,905931590.0,29781454108.0,148839630.0,34116185328.0,14493937691.0,1624485712.0,1574762505.0
윌링스,313760,제 17기 1분기 [2019],K-IFRS,-,19323322879.0,23607635156.0,42930958035.0,13334517631.0,8322094138.0,21656611769.0,1926315000.0,65489450.0,19037267530.0,245274286.0,21274346266.0,10613331626.0,259692622.0,159017342.0
슈프리마아이디,317770,제 3기 1분기 [2019],K-IFRS,-,22034373845.0,2962465247.0,24996839092.0,2275308980.0,40964400.0,2316273380.0,1163300000.0,13068230242.0,5661197958.0,2787837512.0,22680565712.0,5501789867.0,1112975414.0,1006420917.0
세경하이테크,148150,제 14기 1분기 [2019],K-IFRS,-,100093379999.0,64309481597.0,164402861596.0,58202513258.0,1936441756.0,60138955014.0,2400000000.0,22951863221.0,77753392374.0,1158650987.0,104263906582.0,102486476218.0,17920829443.0,15953621290.0
한국바이오젠,318000,제 19기 1분기 [2019],K-IFRS,-,11227566062.0,8233098080.0,19460664142.0,6772735205.0,1332266760.0,8105001965.0,1100000000.0,45925035.0,10198586814.0,11150328.0,11355662177.0,4537119153.0,659203987.0,450339859.0
덕산테코피아,317330,제 14기 1분기 [2019],K-IFRS,-,29710037170.0,58826960662.0,88536997832.0,15510369875.0,7899381876.0,23409751751.0,7560000000.0,5797089110.0,52444209560.0,-674052589.0,65127246081.0,14744394080.0,4617793738.0,3776177705.0
그린플러스,186230,제 23기 1분기 [2019],K-IFRS,-,34611930084.0,34610425055.0,69222355139.0,23586385716.0,17447258327.0,41033644043.0,1934769500.0,12496610921.0,10952693256.0,2804637420.0,28188711097.0,11313519404.0,1397023733.0,1013987653.0
코윈테크,282880,제 22기 1분기 [2019],K-IFRS,-,33192389949.0,13758420633.0,46950810582.0,13798520620.0,6498035816.0,20296556436.0,3500000000.0,879152760.0,22275101386.0,0.0,26654254146.0,19981636981.0,6570181148.0,5880505883.0
레이,228670,제 16기 1분기 [2019],K-IFRS,-,35147754347.0,7158981758.0,42306736105.0,10903339426.0,4122706236.0,15026045662.0,2811633500.0,22618389651.0,1839963937.0,10703355.0,27280690443.0,13460898045.0,1035027842.0,966709424.0
에스피시스템스,317830,제 32기 1분기 [2019],K-IFRS,-,18537986759.0,24965149355.0,43503136114.0,12714486878.0,10779508367.0,23493995245.0,672570000.0,6058276934.0,18252237341.0,-4973943406.0,20009140869.0,6397721286.0,475701372.0,455276128.0
에이에프더블류,312610,제 22기 1분기 [2019],K-IFRS,-,15329145291.0,22375866886.0,37705012177.0,9741845794.0,5577778730.0,15319624524.0,4010000000.0,216719000.0,20900844372.0,-2742175719.0,22385387653.0,6506802237.0,2049042260.0,1676625638.0
펌텍코리아,251970,제 19기 1분기 [2019],K-IFRS,-,63517295992.0,80703110404.0,144220406396.0,38117401706.0,17231995494.0,55349397200.0,931450500.0,-1110622500.0,88308212798.0,741968398.0,88871009196.0,42327818360.0,6557281120.0,5298582498.0
아이스크림에듀,289010,제 7기 1분기 [2019],K-IFRS,-,57479415311.0,13727922795.0,71207338106.0,19805741848.0,2084435227.0,21890177075.0,5593685500.0,14746605926.0,29060363192.0,-83493587.0,49317161031.0,28966319582.0,390885700.0,365816965.0
세틀뱅크,234340,제 20기 1분기 [2019],K-IFRS,-,110201373655.0,11129781115.0,121331154770.0,61267520435.0,1271328878.0,62538849313.0,4170000000.0,0.0,53574886068.0,1047419389.0,58792305457.0,15356642059.0,3505219336.0,3191352220.0
수젠텍,253840,제 8기 [2018.12.31],K-IFRS,-,12898820863.0,11473154229.0,24371975092.0,3806369213.0,5109253256.0,8915622469.0,5713003000.0,0.0,-78901368662.0,88644718285.0,15456352623.0,5448790067.0,-4603321664.0,-40915428995.0
컴퍼니케이파트너스,307930,제 13기 [2018],K-IFRS,-,27063776537.0,1739605009.0,28803381546.0,4433706622.0,1143973819.0,5577680441.0,7695000000.0,583312128.0,15584486630.0,-637097653.0,23225701105.0,14861383788.0,8156161804.0,6198119643.0
마이크로디지탈,305090,제 17기 [2018],K-IFRS,-,9712046534.0,1992213051.0,11704259585.0,1901035058.0,928282318.0,2829317376.0,1454900000.0,10875783324.0,-3455741115.0,0.0,8874942209.0,4723394345.0,-1226973650.0,-1656521744.0
까스텔바쟉,308100,제 4기 1분기 [2019],K-IFRS,-,67900587370.0,16332898960.0,84233486330.0,18534395151.0,2096541010.0,20630936161.0,3000000000.0,44213878913.0,16398353319.0,-9682063.0,63602550169.0,18149985589.0,968709862.0,815834084.0
압타바이오,293780,제 11기 1분기 [2019],K-IFRS,-,18876621768.0,530625561.0,19407247329.0,1671100071.0,1028386842.0,2699486913.0,4334200000.0,50183408177.0,0.0,-37809847761.0,16707760416.0,32712200.0,-1832811143.0,-1796542162.0
에스앤케이,950180,제 18기 반기 [2019년 1월말],IFRS,KRW (원),117344126206.0,11418796284.0,128762922490.0,12080856840.0,3072646902.0,15153503742.0,17391025700.0,16366215700.0,77652788099.0,2199389248.0,113609418747.0,61790852819.0,32033239835.0,24585582147.0
이지케어텍,099750,제 19기 3분기 [2018.12.31],K-IFRS,-,29049283271.0,13276349175.0,42325632446.0,8071217486.0,2034984530.0,10106202016.0,2523500000.0,833263932.0,29619051846.0,-756385348.0,32219430430.0,40354588699.0,3030227270.0,3195823800.0
지노믹트리,228760,제 19기 3분기 [2018],K-IFRS,-,8950782820.0,5618895032.0,14569677852.0,1281402427.0,1295585144.0,2576987571.0,7974589000.0,12696844145.0,0.0,-8678742864.0,11992690281.0,261525636.0,-1717048561.0,-1669396314.0
아모그린텍,125210,제 15기 3분기 [2018],K-IFRS,-,28541746453.0,24583533557.0,53125280010.0,40139921481.0,9858569089.0,49998490570.0,6546890000.0,15099784040.0,0.0,-18519884600.0,3126789440.0,66046158170.0,-2182454664.0,-2733434847.0
현대오토에버,307950,제 19기 3분기 [2018],K-IFRS,-,665941667337.0,129244510100.0,795186177437.0,344857829713.0,8767160350.0,353624990063.0,10326210000.0,15246402980.0,416061218141.0,-72643747.0,441561187374.0,996485669234.0,49052711901.0,40088827796.0
에코프로비엠,247540,제 3기 3분기 [2018],K-IFRS,-,195522907092.0,216996774788.0,412519681880.0,201715653666.0,64321085331.0,266036738997.0,7825000000.0,89912059569.0,47789799089.0,956084225.0,146482942883.0,405968843748.0,36024228638.0,26328736211.0
드림텍,192650,제 21기 3분기 [2018],K-IFRS,-,132485274611.0,153618000902.0,286103275513.0,118869788564.0,32125659242.0,150995447806.0,2515280000.0,493487296.0,133752928493.0,-1653868082.0,135107827707.0,466151357346.0,33237164279.0,28062281992.0
미래에셋벤처투자,100790,제 20기 3분기 [2018],K-IFRS,-,334012220324.0,0.0,334012220324.0,214712265723.0,0.0,214712265723.0,26532215000.0,10495533881.0,81702109703.0,570096017.0,119299954601.0,83493736661.0,23349615097.0,19531859963.0
웹케시,053580,제 20기 3분기 [2018],K-IFRS,-,16964176308.0,22893720890.0,39857897198.0,14649666979.0,3961179070.0,18610846049.0,2815611000.0,2881471287.0,16080844134.0,-530875272.0,21247051149.0,59045319690.0,4635786590.0,4891551403.0
노랑풍선,104620,제 18기 3분기 [2018],K-IFRS,-,53998988625.0,46519172709.0,100518161334.0,59994298343.0,545127413.0,60539425756.0,2000000000.0,1745976539.0,36855804039.0,-623045000.0,39978735578.0,87368791853.0,5027885075.0,4298227609.0
이노테라피,246960,제 9기 3분기 [2018],K-IFRS,KRW (원),8831818630.0,3115748142.0,11947566772.0,439879288.0,1361636589.0,1801515877.0,2227092000.0,21016133167.0,-13206148503.0,108974231.0,10146050895.0,301690640.0,-1914864994.0,-1923696250.0
천보,278280,제 12기 3분기 [2018],K-IFRS,-,59299764200.0,61881475202.0,121181239402.0,20148282954.0,2154916956.0,22303199910.0,3988147000.0,7787580984.0,86469726234.0,632585274.0,98878039492.0,83618876773.0,17660130477.0,14851179447.0
셀리드,299660,제 13기 3분기 [2018],K-IFRS,-,11329961712.0,4272871106.0,15602832818.0,1007381997.0,232744164.0,1240126161.0,4082944500.0,29069749525.0,-19065665323.0,275677955.0,14362706657.0,0.0,-1390272355.0,-10345446758.0
디케이티,290550,제 7기 3분기 [2018],K-IFRS,-,41297178608.0,22587975323.0,63885153931.0,31064906800.0,11710582303.0,42775489103.0,2400000000.0,0.0,19008770853.0,-299106025.0,21109664828.0,190348374345.0,8047733434.0,6541201117.0
에이비엘바이오,298380,제 3기 3분기 [2018],K-IFRS,-,76130822424.0,7358942812.0,83489765236.0,7062372071.0,492850035.0,7555222106.0,19293500000.0,0.0,0.0,56641043130.0,75934543130.0,754993284.0,-17122390800.0,-110275397208.0
위지윅스튜디오,299900,제 3기 3분기 [2018],K-IFRS,-,14979626600.0,6630005195.0,21609631795.0,2508666563.0,0.0,2508666563.0,3266280000.0,12465363291.0,3342053674.0,27268267.0,19100965232.0,18295740482.0,3962028114.0,3694117040.0
유틸렉스,263050,제 4기 3분기 [2018],K-IFRS,-,33316479877.0,17661332214.0,50977812091.0,6455316383.0,468199362.0,6923515745.0,3258289000.0,60670912127.0,-24334432118.0,4459527337.0,44054296346.0,287345000.0,-9223296570.0,-8778674091.0
비피도,238200,제 20기 3분기 [2018],K-IFRS,-,26597554274.0,12283275535.0,38880829809.0,1164320847.0,791340602.0,1955661449.0,1833849500.0,17170490594.0,17920828266.0,0.0,36925168360.0,11325257044.0,2909648319.0,621641791.0
에어부산,298690,제 12기 3분기 [2018],K-IFRS,KRW (백만원),104867.0,186445.0,291312.0,120636.0,27078.0,147714.0,50000.0,-16970.0,110569.0,0.0,143599.0,496364.0,30291.0,26428.0
디자인,227100,제 7기 2분기 [2018],K-IFRS,-,15972855405.0,1144545980.0,17117401385.0,4397252236.0,383260000.0,4780512236.0,1126000000.0,3430346625.0,7773401147.0,7141377.0,12336889149.0,17125005407.0,1310470467.0,1042847459.0
디케이앤디,263020,제 19기 반기 [2018],K-IFRS,-,20767174803.0,30652400117.0,51419574920.0,8457501380.0,3304836579.0,11762337959.0,3193512500.0,16371405712.0,18167976451.0,1924342298.0,39657236961.0,25312913256.0,2045350805.0,2132024795.0
파멥신,208340,제 11기 반기 [2018],K-IFRS,-,22320785700.0,2599789998.0,24920575698.0,1464175173.0,2425130706.0,3889305879.0,2994485500.0,49692784998.0,0.0,-31656000679.0,21031269819.0,1975000.0,-2284901041.0,-2565584500.0
디알젬,263690,제 16기 반기 [2018],K-IFRS,-,23523514.0,13580785.0,37104299.0,15186959.0,5555349.0,20742308.0,4890305.0,4850341.0,6612405.0,8940.0,16361991.0,27959166.0,2064475.0,2406257.0
아주아이비투자,027360,제 45기 반기 [2018],K-IFRS,-,321640877969.0,0.0,321640877969.0,182731728698.0,0.0,182731728698.0,53962000000.0,217543775.0,84747470923.0,-17865427.0,138909149271.0,51649080259.0,13961478777.0,10830801901.0
